codid: 1000002
atmid,1,1,1,6,6,6,8,8,8,8,8,8,8,38,-3,-2,-1
41,3.906680E+00,1.928355E+00,4.751279E+00,5.731648E+00,4.201151E+00,1.932607E+00,4.162328E+00,4.273272E+00,3.772792E+00,1.942516E+00,7.317924E+00,7.546760E+00,4.645984E+00,3.356863E+00,5.423287E+00,,,,
27,3.945000E+00,3.784182E+00,8.267717E+00,8.223217E+00,2.091694E+00,5.261314E+00,5.756191E+00,4.570593E+00,5.495530E+00,5.177717E+00,6.555916E+00,6.102162E+00,3.399688E+00,5.357942E+00,,,,,
15,6.125556E+00,3.776326E+00,4.627465E+00,3.928157E+00,3.417513E+00,4.164151E+00,4.782903E+00,1.581296E+00,1.467930E+00,1.546897E+00,4.463268E+00,4.565477E+00,2.953678E+00,,,,,,
15,5.793444E+00,4.132475E+00,5.666637E+00,5.018537E+00,1.464538E+00,4.413641E+00,4.064573E+00,1.578834E+00,3.785727E+00,3.268701E+00,3.450976E+00,4.386842E+00,,,,,,,
15,8.766264E+00,6.996399E+00,8.581063E+00,6.879167E+00,4.956854E+00,8.195554E+00,8.225440E+00,3.833835E+00,4.224185E+00,5.959539E+00,3.909326E+00,,,,,,,,
8,9.211449E+00,7.322445E+00,6.284559E+00,4.383769E+00,4.857777E+00,7.133602E+00,6.031517E+00,3.209506E+00,5.320150E+00,5.463853E+00,,,,,,,,,
8,5.133039E+00,2.802270E+00,3.959300E+00,4.162176E+00,3.378526E+00,2.679486E+00,3.773507E+00,2.495115E+00,2.507445E+00,,,,,,,,,,
8,6.112270E+00,3.850949E+00,5.946001E+00,5.220332E+00,3.881833E+00,5.046357E+00,6.077083E+00,2.544370E+00,,,,,,,,,,,
8,6.317305E+00,4.218173E+00,5.063139E+00,4.077694E+00,2.530394E+00,4.526261E+00,4.495912E+00,,,,,,,,,,,,
8,5.998221E+00,4.749943E+00,3.428298E+00,4.631039E+00,4.385449E+00,2.496613E+00,,,,,,,,,,,,,
8,4.104822E+00,2.761254E+00,4.138075E+00,5.532007E+00,4.098201E+00,,,,,,,,,,,,,,
8,4.485392E+00,3.137210E+00,6.402853E+00,6.157678E+00,,,,,,,,,,,,,,,
8,9.062342E+00,6.880409E+00,2.485819E+00,,,,,,,,,,,,,,,,
8,8.153991E+00,6.254634E+00,,,,,,,,,,,,,,,,,
8,2.393584E+00,,,,,,,,,,,,,,,,,,
codid: 1007182
atmid,4,8,8,8,8,15,19,-3,-2,-1
0,4.636470E+00,4.448647E+00,5.020532E+00,8.970854E+00,4.434776E+00,5.330916E+00,2.165667E+00,8.344000E+00,4.937000E+00,8.506000E+00
-1,8.997542E+00,7.369997E+00,6.215648E+00,9.343782E+00,5.061085E+00,6.341297E+00,6.838864E+00,1.191530E+01,9.834938E+00,
-2,3.002896E+00,3.566793E+00,3.701517E+00,7.362139E+00,6.551336E+00,4.112089E+00,4.108174E+00,9.695169E+00,,
-3,6.855112E+00,7.294463E+00,9.673411E+00,6.741088E+00,7.363005E+00,8.452530E+00,8.636605E+00,,,
19,3.790068E+00,2.962980E+00,2.932908E+00,7.681548E+00,3.202396E+00,3.394445E+00,,,,
15,2.993950E+00,1.522969E+00,1.521647E+00,4.919529E+00,3.573619E+00,,,,,
8,4.825382E+00,3.500950E+00,4.085597E+00,6.522850E+00,,,,,,
8,4.967773E+00,4.822855E+00,6.386060E+00,,,,,,,
8,3.732458E+00,2.475106E+00,,,,,,,,
8,1.635132E+00,,,,,,,,,
codid: 1007183
atmid,4,8,8,8,15,55,-3,-2,-1
0,4.858192E+00,5.234681E+00,5.023372E+00,7.973732E+00,5.564076E+00,2.159263E+00,5.147000E+00,8.836000E+00,8.713000E+00
-1,7.072547E+00,1.008583E+01,7.882235E+00,4.858276E+00,8.894105E+00,9.030280E+00,1.011968E+01,1.240932E+01,
-2,9.360739E+00,6.558724E+00,7.909113E+00,7.995244E+00,6.637764E+00,7.218732E+00,1.022578E+01,,
-3,3.218108E+00,3.762456E+00,3.462436E+00,9.465472E+00,4.208698E+00,4.231811E+00,,,
55,3.986093E+00,3.144712E+00,3.495310E+00,7.322269E+00,3.622142E+00,,,,
15,3.139612E+00,1.508843E+00,1.514930E+00,6.375005E+00,,,,,
8,6.484408E+00,7.636440E+00,6.195515E+00,,,,,,
8,1.626169E+00,2.474133E+00,,,,,,,
8,3.880687E+00,,,,,,,,
codid: 1007186
atmid,1,1,1,1,1,1,8,8,8,8,8,8,8,8,8,8,8,8,15,15,15,55,55,55,-3,-2,-1
0,1.125192E+01,5.655408E+00,9.938181E+00,8.981088E+00,4.199819E+00,1.146374E+01,1.194299E+01,7.034389E+00,4.564908E+00,1.136943E+01,8.469219E+00,3.969954E+00,1.428550E+01,1.559941E+01,8.534119E+00,7.955221E+00,9.601161E+00,7.194978E+00,1.032198E+01,1.437875E+01,8.202488E+00,3.583746E+00,5.817581E+00,8.019268E+00,9.013000E+00,9.898000E+00,9.904000E+00
-1,5.464524E+00,1.033317E+01,6.810063E+00,7.332717E+00,6.488874E+00,8.046440E+00,5.468939E+00,6.678119E+00,6.717928E+00,3.599601E+00,7.583832E+00,6.359336E+00,7.474713E+00,8.465918E+00,4.187674E+00,4.334497E+00,2.281414E+00,3.026448E+00,2.205126E+00,7.912854E+00,3.323650E+00,9.858606E+00,7.484598E+00,9.558412E+00,1.516964E+01,9.912971E+00,
-2,7.385527E+00,9.618932E+00,6.074236E+00,5.954928E+00,8.482586E+00,6.760371E+00,8.020089E+00,8.333105E+00,9.098048E+00,7.906502E+00,2.568944E+00,7.282854E+00,7.954667E+00,8.736781E+00,8.779711E+00,6.381370E+00,8.498922E+00,8.395113E+00,8.231077E+00,7.399408E+00,7.872591E+00,1.080898E+01,5.302905E+00,1.093017E+01,1.564235E+01,,
-3,1.486724E+01,6.143532E+00,1.320269E+01,1.202115E+01,9.381342E+00,1.400951E+01,1.548885E+01,9.496988E+00,8.780704E+00,1.635373E+01,1.408188E+01,1.089632E+01,1.866674E+01,2.078544E+01,1.188306E+01,1.285939E+01,1.418612E+01,1.245098E+01,1.560635E+01,1.934803E+01,1.270714E+01,6.081318E+00,1.084918E+01,6.844875E+00,,,
55,8.216555E+00,3.214480E+00,6.779645E+00,5.816733E+00,5.248428E+00,7.502292E+00,8.782140E+00,3.326091E+00,4.549323E+00,1.003405E+01,8.878458E+00,6.997565E+00,1.206585E+01,1.432264E+01,5.605790E+00,6.930077E+00,8.054137E+00,7.080242E+00,9.560703E+00,1.291743E+01,6.704889E+00,4.861664E+00,6.101607E+00,,,,
55,6.163206E+00,4.781772E+00,4.391157E+00,3.435031E+00,3.439920E+00,5.842008E+00,6.956050E+00,3.564851E+00,3.919871E+00,7.115844E+00,3.303512E+00,3.073178E+00,9.085927E+00,1.071999E+01,5.011189E+00,3.514137E+00,6.006398E+00,4.776185E+00,6.701486E+00,9.279679E+00,4.579681E+00,5.716237E+00,,,,,
55,1.042008E+01,2.980229E+00,8.971554E+00,7.884403E+00,3.576419E+00,1.028457E+01,1.109033E+01,5.166510E+00,3.213646E+00,1.123491E+01,8.984255E+00,4.897007E+00,1.401711E+01,1.579653E+01,7.265249E+00,7.632499E+00,9.116984E+00,6.969741E+00,1.030200E+01,1.446135E+01,7.582814E+00,,,,,,
15,3.667623E+00,7.378024E+00,3.967121E+00,4.172174E+00,4.230401E+00,5.429183E+00,4.124411E+00,3.547226E+00,4.400038E+00,3.740497E+00,5.318854E+00,4.475607E+00,6.990891E+00,8.692159E+00,1.486538E+00,1.497533E+00,1.610131E+00,1.600482E+00,2.918305E+00,7.582004E+00,,,,,,,
15,4.897876E+00,1.341162E+01,6.289348E+00,7.488237E+00,1.116731E+01,6.188630E+00,4.660536E+00,9.970751E+00,1.155198E+01,4.393805E+00,6.684890E+00,1.050676E+01,1.476687E+00,1.614865E+00,8.380770E+00,6.934051E+00,6.754224E+00,8.681433E+00,5.786301E+00,,,,,,,,
15,3.717225E+00,1.021688E+01,5.259814E+00,6.028955E+00,6.786368E+00,6.380742E+00,3.737594E+00,6.414846E+00,7.105863E+00,1.497594E+00,6.023692E+00,6.426129E+00,5.394103E+00,6.504579E+00,4.037686E+00,3.292139E+00,1.611013E+00,3.462606E+00,,,,,,,,,
8,5.209955E+00,7.391184E+00,5.392219E+00,5.386281E+00,3.505462E+00,6.937729E+00,5.631722E+00,4.080650E+00,3.790660E+00,4.683043E+00,5.893227E+00,3.593995E+00,8.250579E+00,9.684800E+00,2.555285E+00,2.472899E+00,2.514530E+00,,,,,,,,,,
8,3.329784E+00,8.963655E+00,4.574522E+00,5.174829E+00,5.738023E+00,5.785806E+00,3.489566E+00,5.028915E+00,5.911370E+00,2.509382E+00,6.062255E+00,5.808346E+00,6.112871E+00,7.660215E+00,2.468271E+00,2.558065E+00,,,,,,,,,,,
8,3.401970E+00,7.123056E+00,3.112955E+00,3.254219E+00,4.275090E+00,4.721234E+00,4.047894E+00,3.611923E+00,4.622075E+00,3.770787E+00,3.824628E+00,4.095404E+00,6.517472E+00,8.193797E+00,2.567922E+00,,,,,,,,,,,,
8,3.859895E+00,6.849224E+00,3.991341E+00,4.069820E+00,4.349413E+00,5.254142E+00,4.276720E+00,2.800931E+00,4.230261E+00,4.663162E+00,6.231176E+00,5.174816E+00,7.574696E+00,9.528262E+00,,,,,,,,,,,,,
8,6.182362E+00,1.488899E+01,7.807542E+00,9.026845E+00,1.241126E+01,7.708137E+00,5.814348E+00,1.134240E+01,1.280654E+01,5.168459E+00,8.115265E+00,1.169827E+01,2.523291E+00,,,,,,,,,,,,,,
8,3.910182E+00,1.287656E+01,5.590688E+00,6.880920E+00,1.078793E+01,5.326701E+00,3.522997E+00,9.267120E+00,1.107349E+01,3.903891E+00,6.882895E+00,1.038206E+01,,,,,,,,,,,,,,,
8,7.479042E+00,5.686638E+00,6.515131E+00,5.866691E+00,1.956224E+00,8.154002E+00,8.138963E+00,4.502511E+00,2.808577E+00,7.411451E+00,5.250552E+00,,,,,,,,,,,,,,,,
8,5.328115E+00,7.955472E+00,4.033260E+00,3.906857E+00,6.259235E+00,5.176340E+00,6.036431E+00,5.989031E+00,6.837956E+00,5.900703E+00,,,,,,,,,,,,,,,,,
8,2.892057E+00,1.079153E+01,4.817549E+00,5.840308E+00,7.772401E+00,5.631365E+00,2.741407E+00,6.928330E+00,8.074555E+00,,,,,,,,,,,,,,,,,,
8,7.510368E+00,4.013776E+00,6.475715E+00,5.668062E+00,8.524674E-01,7.955325E+00,8.133345E+00,2.847483E+00,,,,,,,,,,,,,,,,,,,
8,5.463483E+00,4.110883E+00,4.171119E+00,3.351702E+00,3.176300E+00,5.414641E+00,6.111804E+00,,,,,,,,,,,,,,,,,,,,
8,8.144789E-01,9.999616E+00,3.202864E+00,4.448297E+00,8.028744E+00,3.395496E+00,,,,,,,,,,,,,,,,,,,,,
1,2.874120E+00,8.396482E+00,1.663860E+00,2.508750E+00,7.903958E+00,,,,,,,,,,,,,,,,,,,,,,
1,7.385040E+00,4.392287E+00,6.350766E+00,5.573012E+00,,,,,,,,,,,,,,,,,,,,,,,
1,3.664554E+00,6.136731E+00,1.329917E+00,,,,,,,,,,,,,,,,,,,,,,,,
1,2.430430E+00,7.389982E+00,,,,,,,,,,,,,,,,,,,,,,,,,
1,9.278569E+00,,,,,,,,,,,,,,,,,,,,,,,,,,
codid: 1007187
atmid,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,15,15,15,52,-3,-2,-1
0,9.064095E+00,9.851704E+00,8.364025E+00,7.388653E+00,8.388576E+00,7.614283E+00,3.445825E+00,4.808098E+00,4.601356E+00,4.062919E+00,6.585690E+00,4.494012E+00,4.707874E+00,4.187394E+00,1.148419E+01,9.395683E+00,2.343528E+00,9.162906E+00,9.038639E+00,8.164057E+00,4.150201E+00,4.643470E+00,6.172615E+00,9.338706E+00,9.854243E+00,5.746860E+00,7.573678E+00,7.310871E+00,3.894764E+00,9.720232E+00,7.173517E+00,8.037656E+00,5.494978E+00,4.986550E+00,7.132843E+00,8.889877E+00,7.754888E+00,0.000000E+00,7.632000E+00,1.104200E+01,9.899000E+00
-1,1.338594E+01,1.329226E+01,3.610136E+00,4.710895E+00,5.144340E+00,1.387846E+01,1.077771E+01,1.094661E+01,1.186417E+01,1.070192E+01,1.015543E+01,8.322217E+00,6.800573E+00,7.319067E+00,1.066404E+01,1.393125E+01,9.501180E+00,1.266861E+01,1.307315E+01,4.477701E+00,1.108539E+01,7.417790E+00,1.225671E+01,1.447369E+01,9.941572E+00,8.908192E+00,7.536380E+00,8.361674E+00,1.012609E+01,9.915320E+00,1.219266E+01,7.785829E+00,1.260275E+01,1.034068E+01,8.478361E+00,9.319839E+00,6.683229E+00,9.899000E+00,1.413359E+01,1.616451E+01,
-2,7.048163E+00,6.692810E+00,1.513050E+01,1.410158E+01,1.521041E+01,4.783208E+00,7.708654E+00,6.589759E+00,6.809361E+00,7.759375E+00,8.176889E+00,1.000583E+01,1.135850E+01,1.008403E+01,8.059440E+00,2.282014E+00,1.075038E+01,5.622193E+00,6.482486E+00,1.470026E+01,7.195133E+00,1.041839E+01,1.461547E+01,1.931761E+00,9.613568E+00,1.227835E+01,1.315407E+01,1.473867E+01,1.179194E+01,7.253693E+00,9.149236E+00,8.705061E+00,9.379295E+00,8.950943E+00,1.348360E+01,7.579022E+00,9.990356E+00,1.104200E+01,1.537914E+01,,
-3,1.045134E+01,1.173154E+01,1.105263E+01,9.938931E+00,9.992167E+00,1.068150E+01,8.966822E+00,9.823340E+00,9.049488E+00,8.465337E+00,9.346859E+00,8.101585E+00,8.494851E+00,9.153514E+00,1.627191E+01,1.398976E+01,6.498819E+00,1.206722E+01,1.101501E+01,1.045570E+01,9.040952E+00,8.676858E+00,1.896583E+00,1.368987E+01,1.215830E+01,6.280295E+00,8.420699E+00,6.630730E+00,4.951213E+00,1.483891E+01,7.548940E+00,1.303886E+01,6.093175E+00,7.533329E+00,6.984393E+00,1.353933E+01,1.220636E+01,7.632000E+00,,,
52,9.064095E+00,9.851704E+00,8.364025E+00,7.388653E+00,8.388576E+00,7.614283E+00,3.445825E+00,4.808098E+00,4.601356E+00,4.062919E+00,6.585690E+00,4.494012E+00,4.707874E+00,4.187394E+00,1.148419E+01,9.395683E+00,2.343528E+00,9.162906E+00,9.038639E+00,8.164057E+00,4.150201E+00,4.643470E+00,6.172615E+00,9.338706E+00,9.854243E+00,5.746860E+00,7.573678E+00,7.310871E+00,3.894764E+00,9.720232E+00,7.173517E+00,8.037656E+00,5.494978E+00,4.986550E+00,7.132843E+00,8.889877E+00,7.754888E+00,,,,
15,7.179811E+00,6.828412E+00,5.626146E+00,4.975179E+00,6.057886E+00,7.884605E+00,6.347257E+00,5.725978E+00,6.866194E+00,5.876507E+00,4.352373E+00,4.232746E+00,4.072404E+00,3.659001E+00,5.047933E+00,7.714042E+00,6.601626E+00,6.076197E+00,6.697244E+00,5.335382E+00,6.221786E+00,3.681683E+00,1.057392E+01,8.283821E+00,4.007050E+00,6.163888E+00,5.288475E+00,7.480246E+00,7.416528E+00,3.983498E+00,7.019096E+00,1.604007E+00,8.091335E+00,5.536047E+00,6.439497E+00,2.875849E+00,,,,,
15,6.134203E+00,5.383595E+00,8.495613E+00,7.769338E+00,8.822509E+00,6.549738E+00,6.434873E+00,5.307153E+00,6.511649E+00,6.004592E+00,4.445160E+00,5.674605E+00,6.224930E+00,5.344490E+00,2.764520E+00,5.390946E+00,7.881246E+00,4.283637E+00,5.411071E+00,8.155587E+00,6.084552E+00,5.502054E+00,1.211024E+01,6.091351E+00,3.879410E+00,7.946278E+00,7.496193E+00,9.737095E+00,8.827809E+00,1.483746E+00,7.143945E+00,1.605032E+00,8.381394E+00,6.114334E+00,8.495311E+00,,,,,,
15,7.814363E+00,8.437204E+00,4.991437E+00,3.768452E+00,3.738983E+00,9.311497E+00,7.428656E+00,7.628496E+00,7.820741E+00,6.531337E+00,5.376632E+00,3.989250E+00,3.642321E+00,4.962670E+00,1.100101E+01,1.143636E+01,5.014311E+00,8.658410E+00,8.047472E+00,4.135464E+00,7.360457E+00,4.066392E+00,5.479257E+00,1.156936E+01,6.554579E+00,1.604070E+00,1.477250E+00,1.488894E+00,3.975272E+00,9.927045E+00,5.415980E+00,7.762775E+00,6.080585E+00,4.794730E+00,,,,,,,
8,4.396538E+00,5.249511E+00,7.850783E+00,6.519742E+00,7.361657E+00,4.635282E+00,3.263318E+00,3.157307E+00,3.171547E+00,2.046953E+00,2.036915E+00,2.036595E+00,3.654264E+00,3.331413E+00,8.821717E+00,7.070746E+00,3.001945E+00,5.025512E+00,4.501631E+00,7.196877E+00,2.877011E+00,2.940072E+00,6.305576E+00,7.047280E+00,5.603562E+00,3.394635E+00,4.979165E+00,5.913376E+00,3.230756E+00,7.375409E+00,2.451619E+00,5.906442E+00,2.561643E+00,,,,,,,,
8,4.860036E+00,6.132311E+00,9.929769E+00,8.572457E+00,9.245607E+00,4.632750E+00,4.150469E+00,4.387150E+00,3.574411E+00,3.237758E+00,4.188978E+00,4.362199E+00,5.802508E+00,5.595468E+00,1.098299E+01,7.964169E+00,3.827900E+00,6.214812E+00,5.284992E+00,9.247837E+00,3.778980E+00,5.270192E+00,5.426408E+00,7.660121E+00,7.649522E+00,4.626974E+00,6.753883E+00,6.958210E+00,3.439756E+00,9.548143E+00,2.533792E+00,8.357059E+00,,,,,,,,,
8,6.991618E+00,6.478057E+00,7.136159E+00,6.498244E+00,7.629398E+00,7.258772E+00,6.119218E+00,5.276461E+00,6.525820E+00,5.800873E+00,4.565868E+00,4.955807E+00,5.139969E+00,4.302350E+00,3.810110E+00,6.460385E+00,7.142110E+00,5.445993E+00,6.367606E+00,6.896311E+00,5.945319E+00,4.554791E+00,1.147108E+01,7.112650E+00,4.382799E+00,7.268798E+00,6.716873E+00,8.859090E+00,8.180615E+00,2.471482E+00,7.364331E+00,,,,,,,,,,
8,2.998033E+00,4.193079E+00,9.376922E+00,8.026130E+00,8.597742E+00,4.605147E+00,5.273298E+00,4.869671E+00,4.613794E+00,4.022147E+00,2.799949E+00,4.218010E+00,5.690088E+00,5.637074E+00,9.591073E+00,7.549834E+00,5.119555E+00,4.686035E+00,3.531860E+00,8.583640E+00,4.682158E+00,5.069620E+00,6.800730E+00,7.401301E+00,5.527633E+00,4.369909E+00,5.731366E+00,6.671440E+00,4.614744E+00,8.443606E+00,,,,,,,,,,,
8,7.175884E+00,6.314514E+00,9.557630E+00,8.946711E+00,1.003818E+01,7.181756E+00,7.201551E+00,6.056463E+00,7.284369E+00,6.971279E+00,5.791154E+00,6.948628E+00,7.445328E+00,6.440525E+00,1.820346E+00,5.230516E+00,8.983334E+00,5.076358E+00,6.388079E+00,9.315237E+00,6.896548E+00,6.738217E+00,1.340514E+01,6.038403E+00,5.186050E+00,9.346347E+00,8.914410E+00,1.113003E+01,1.008137E+01,,,,,,,,,,,,
8,7.342198E+00,8.344548E+00,7.347886E+00,6.075777E+00,6.662125E+00,7.369590E+00,4.718402E+00,5.498895E+00,5.169184E+00,4.141961E+00,5.093574E+00,3.235786E+00,3.746643E+00,4.210902E+00,1.159045E+01,1.001426E+01,1.842737E+00,8.250543E+00,7.606528E+00,6.771343E+00,4.844378E+00,3.794593E+00,3.361187E+00,9.926660E+00,8.147435E+00,2.498005E+00,4.917615E+00,4.295847E+00,,,,,,,,,,,,,
8,9.219618E+00,9.893677E+00,4.850785E+00,3.834990E+00,3.514910E+00,1.051533E+01,8.237644E+00,8.638972E+00,8.765874E+00,7.481930E+00,6.733088E+00,4.966450E+00,4.298135E+00,5.724902E+00,1.224368E+01,1.269477E+01,5.436322E+00,1.007881E+01,9.469465E+00,4.123782E+00,8.285351E+00,4.937831E+00,5.065616E+00,1.281394E+01,7.976630E+00,2.524747E+00,2.560807E+00,,,,,,,,,,,,,,
8,7.674264E+00,8.058448E+00,4.132314E+00,2.927926E+00,3.014950E+00,9.315659E+00,7.531742E+00,7.534255E+00,7.960200E+00,6.637107E+00,5.036251E+00,3.860679E+00,3.321062E+00,4.605040E+00,9.868056E+00,1.101554E+01,5.536753E+00,8.191582E+00,7.777100E+00,3.215488E+00,7.432036E+00,3.711236E+00,6.875559E+00,1.125333E+01,5.538350E+00,2.482252E+00,,,,,,,,,,,,,,,
8,6.944156E+00,7.706497E+00,5.702504E+00,4.361508E+00,4.749479E+00,7.995907E+00,5.937306E+00,6.239654E+00,6.318935E+00,5.054470E+00,4.417271E+00,2.792562E+00,2.901886E+00,3.971461E+00,1.060603E+01,1.029151E+01,3.515280E+00,7.798904E+00,7.176742E+00,4.937622E+00,5.883791E+00,3.125630E+00,4.711141E+00,1.035931E+01,6.485864E+00,,,,,,,,,,,,,,,,
8,4.838940E+00,4.189985E+00,7.920810E+00,7.024215E+00,7.610573E+00,7.190441E+00,7.718511E+00,6.725485E+00,7.533483E+00,6.716960E+00,3.712539E+00,5.512233E+00,6.131864E+00,6.058933E+00,5.496014E+00,7.589453E+00,8.029210E+00,4.290078E+00,4.492684E+00,7.251364E+00,7.206613E+00,5.574315E+00,1.092034E+01,8.024875E+00,,,,,,,,,,,,,,,,,
8,5.537093E+00,5.294469E+00,1.327821E+01,1.221822E+01,1.331892E+01,3.173866E+00,5.937256E+00,4.732810E+00,5.042885E+00,5.891072E+00,6.291070E+00,8.076455E+00,9.445836E+00,8.197486E+00,7.121232E+00,8.685080E-01,8.896289E+00,4.076664E+00,4.943113E+00,1.282874E+01,5.376545E+00,8.502860E+00,1.283281E+01,,,,,,,,,,,,,,,,,,
8,9.768531E+00,1.094555E+01,9.245170E+00,8.141061E+00,8.268371E+00,9.983406E+00,7.736873E+00,8.632933E+00,8.033227E+00,7.257747E+00,8.132590E+00,6.520504E+00,6.729417E+00,7.464864E+00,1.486082E+01,1.303620E+01,4.928428E+00,1.113309E+01,1.022867E+01,8.685946E+00,7.881707E+00,6.999829E+00,,,,,,,,,,,,,,,,,,,
7,6.650237E+00,7.048708E+00,5.202037E+00,3.986314E+00,5.096464E+00,6.909856E+00,4.152694E+00,4.272663E+00,4.905949E+00,3.580725E+00,3.342327E+00,9.196791E-01,9.533489E-01,9.511151E-01,8.199913E+00,8.264472E+00,3.041726E+00,6.542183E+00,6.513242E+00,4.715805E+00,4.215412E+00,,,,,,,,,,,,,,,,,,,,
7,5.442876E+00,6.099733E+00,9.368630E+00,8.187092E+00,9.277923E+00,3.592817E+00,8.034803E-01,8.886225E-01,7.855219E-01,8.499571E-01,3.716272E+00,3.655553E+00,5.011644E+00,3.879419E+00,8.597292E+00,5.476218E+00,3.572729E+00,5.252922E+00,5.267681E+00,8.928030E+00,,,,,,,,,,,,,,,,,,,,,
7,1.026215E+01,1.042942E+01,9.348718E-01,7.861662E-01,9.002389E-01,1.141267E+01,8.802306E+00,8.949767E+00,9.616957E+00,8.279394E+00,7.192358E+00,5.396139E+00,3.962260E+00,5.187249E+00,1.021220E+01,1.244745E+01,6.825376E+00,1.021997E+01,1.017608E+01,,,,,,,,,,,,,,,,,,,,,,
8,8.466067E-01,9.189631E-01,1.088308E+01,9.677049E+00,1.043681E+01,3.308984E+00,6.048976E+00,4.879265E+00,5.099561E+00,5.024730E+00,3.188657E+00,5.895173E+00,7.377469E+00,6.798914E+00,7.218187E+00,4.965830E+00,7.425014E+00,1.473039E+00,,,,,,,,,,,,,,,,,,,,,,,
8,2.319273E+00,1.525631E+00,1.084354E+01,9.727837E+00,1.059914E+01,3.440417E+00,5.996081E+00,4.649546E+00,5.172217E+00,5.157590E+00,3.441292E+00,6.073220E+00,7.450190E+00,6.672283E+00,5.891612E+00,3.888425E+00,7.771150E+00,,,,,,,,,,,,,,,,,,,,,,,,
1,7.346892E+00,8.200031E+00,7.255632E+00,6.054452E+00,6.947609E+00,6.721755E+00,3.232365E+00,4.221114E+00,4.055962E+00,3.019780E+00,4.772214E+00,2.610138E+00,3.173439E+00,3.044373E+00,1.062281E+01,8.932260E+00,,,,,,,,,,,,,,,,,,,,,,,,,
1,5.649216E+00,5.236571E+00,1.286920E+01,1.186119E+01,1.297783E+01,3.655846E+00,6.013347E+00,4.737614E+00,5.260770E+00,5.959674E+00,6.135974E+00,7.916732E+00,9.203107E+00,7.937603E+00,6.289254E+00,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8.013572E+00,6.920293E+00,1.045285E+01,9.957497E+00,1.093117E+01,8.474873E+00,8.952971E+00,7.755660E+00,8.944135E+00,8.627880E+00,7.046157E+00,8.425944E+00,8.855524E+00,8.009856E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7.013431E+00,7.362826E+00,5.534409E+00,4.447450E+00,5.658812E+00,6.840782E+00,3.694063E+00,3.893768E+00,4.631803E+00,3.396344E+00,3.739987E+00,1.528135E+00,1.492087E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7.473534E+00,7.892613E+00,4.422112E+00,3.199230E+00,4.307710E+00,7.818592E+00,4.860654E+00,5.140388E+00,5.704929E+00,4.375591E+00,4.190559E+00,1.653254E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5.960001E+00,6.495766E+00,5.957859E+00,4.676976E+00,5.676394E+00,6.221831E+00,3.692205E+00,3.802783E+00,4.276156E+00,2.924068E+00,2.768813E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3.348025E+00,3.731539E+00,7.864554E+00,6.622499E+00,7.483408E+00,4.448937E+00,4.271401E+00,3.473116E+00,4.012190E+00,3.117673E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5.128352E+00,5.854023E+00,8.769896E+00,7.543320E+00,8.585045E+00,3.848263E+00,1.280572E+00,1.386171E+00,1.355065E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5.228086E+00,5.966438E+00,1.008673E+01,8.879762E+00,9.936574E+00,3.030161E+00,1.382351E+00,1.292223E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5.183834E+00,5.653944E+00,9.377776E+00,8.234471E+00,9.363256E+00,3.345532E+00,1.431557E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6.223181E+00,6.870372E+00,9.182118E+00,8.042655E+00,9.163506E+00,4.336293E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3.493272E+00,4.087543E+00,1.199524E+01,1.076014E+01,1.172370E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.045240E+01,1.069972E+01,1.554029E+00,1.329927E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,9.762376E+00,9.983264E+00,1.371832E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.100967E+01,1.114296E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.412899E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codid: 1007190
atmid,8,8,8,7,8,7,8,7,8,8,8,8,8,8,8,8,8,15,15,15,-3,-2,-1
0,9.673132E+00,4.580900E+00,9.747753E+00,9.518364E+00,7.169823E+00,7.152276E+00,7.682738E+00,6.544473E+00,2.196585E+00,3.535953E+00,8.689081E+00,6.878343E+00,8.007313E+00,5.168564E+00,4.820057E+00,4.044846E+00,6.265746E+00,3.252582E+00,7.622068E+00,4.872634E+00,7.280000E+00,9.278000E+00,1.036500E+01
